date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:07:40	76830/76830	---MCZ	200	added ('OK')	text/html	etag:cacheable:4c7d0679d56f1bdb9dc1365b45506c88	https://levertbeauty.com/	C:/My%20Web%20Sites/boutique/index-2.html	(from )
14:07:40	359/359	---MCZ	200	added ('OK')	text/plain	etag:cacheable:9544a07b73c36e59573ba2e3e599995b	https://levertbeauty.com/robots.txt		(from )
14:07:41	1003/1003	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Jan%202018%2017:10:41%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/favicon.png?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/favicon6e14.png	(from https://levertbeauty.com/)
14:07:41	533/533	---MC-	200	added ('OK')	text/css	date:Thu,%2011%20Jan%202018%2019:07:43%20GMT	http://fonts.googleapis.com/css?family=Droid+Serif|Montserrat	C:/My%20Web%20Sites/boutique/css7222.css	(from https://levertbeauty.com/)
14:07:41	42202/42202	---M-Z	200	added ('OK')	text/css	date:Thu,%2011%20Jan%202018%2017:12:03%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/timber.scss.css?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/timber.scss6e14.css	(from https://levertbeauty.com/)
14:07:42	21613/21613	---M-Z	200	added ('OK')	text/css	date:Thu,%2011%20Jan%202018%2017:09:16%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/fontawesome.scss?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/fontawesome6e14.css	(from https://levertbeauty.com/)
14:07:42	21579/21579	---M-Z	200	added ('OK')	text/css	date:Thu,%2011%20Jan%202018%2017:12:03%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/custom.scss.css?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/custom.scss6e14.css	(from https://levertbeauty.com/)
14:07:42	4912/4912	---M-Z	200	added ('OK')	text/css	date:Thu,%2011%20Jan%202018%2017:09:16%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/flexslider.css?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/flexslider6e14.css	(from https://levertbeauty.com/)
14:07:42	3345/3345	---M-Z	200	added ('OK')	text/css	date:Thu,%2011%20Jan%202018%2017:09:17%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/jquery.selectbox.css?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/jquery.selectbox6e14.css	(from https://levertbeauty.com/)
14:07:43	4378/4378	---M-Z	200	added ('OK')	text/css	date:Thu,%2011%20Jan%202018%2017:09:18%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/lightbox.css?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/lightbox6e14.css	(from https://levertbeauty.com/)
14:07:43	124326/124326	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2011%20Jan%202018%2019:07:42%20GMT	http://d1liekpayvooaz.cloudfront.net/apps/coin/coin.js?shop=levertbeauty-com.myshopify.com	C:/My%20Web%20Sites/boutique/apps/coin/coinb1cf.js	(from https://levertbeauty.com/)
14:07:43	35943/35943	---MC-	200	added ('OK')	text/javascript	date:Mon,%2013%20Nov%202017%2020:19:12%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/boutique/analytics.js	(from https://levertbeauty.com/)
14:07:45	392/392	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2018%20Jul%202017%2018:40:45%20GMT	http://cdn.shopify.com/s/assets/themes_support/ga_urchin_forms-68ca1924c495cfc55dac65f4853e0c9a395387ffedc8fe58e0f2e677f95d7f23.js	C:/My%20Web%20Sites/boutique/s/assets/themes_support/ga_urchin_forms-68ca1924c495cfc55dac65f4853e0c9a395387ffedc8fe58e0f2e677f95d7f23.js	(from https://levertbeauty.com/)
14:07:45	43/43	---M--	200	added ('OK')	image/gif	date:Mon,%2028%20Sep%201970%2006:00:00%20GMT	http://v.shopify.com/internal_errors/track?error=trekkie_load	C:/My%20Web%20Sites/boutique/internal_errors/track37f1.gif	(from https://levertbeauty.com/)
14:07:45	44277/44277	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2009%20Jan%202018%2021:20:39%20GMT	https://cdn.shopify.com/s/javascripts/tricorder/trekkie.storefront.min.js?v=2017.09.05.1	C:/My%20Web%20Sites/boutique/s/javascripts/tricorder/trekkie.storefront.min97e4.js	(from https://levertbeauty.com/)
14:07:45	5341/5341	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Oct%202017%2020:48:59%20GMT	http://cdn.shopify.com/s/assets/shop_events_listener-f2c5800305098f0ebebdfa7d980c9abf56514c46d5305e97a7c476f7c9116163.js	C:/My%20Web%20Sites/boutique/s/assets/shop_events_listener-f2c5800305098f0ebebdfa7d980c9abf56514c46d5305e97a7c476f7c9116163.js	(from https://levertbeauty.com/)
14:07:46	79791/79791	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2003%20Jan%202018%2016:19:25%20GMT	http://cdn.shopify.com/s/assets/storefront/express_buttons-66ce1e2f7d737d5ae641947415026340645f4356b7f2f3724c108a760e8e88ba.js	C:/My%20Web%20Sites/boutique/s/assets/storefront/express_buttons-66ce1e2f7d737d5ae641947415026340645f4356b7f2f3724c108a760e8e88ba.js	(from https://levertbeauty.com/)
14:07:47	14690/14690	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2004%20Aug%202017%2018:07:39%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/jquery.selectbox-0.2.js?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/jquery.selectbox-0.26e14.js	(from https://levertbeauty.com/)
14:07:47	3539/3539	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2004%20Aug%202017%2018:07:41%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/modernizr.min.js?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/modernizr.min6e14.js	(from https://levertbeauty.com/)
14:07:48	13255/13255	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2004%20Aug%202017%2018:07:38%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/instafeed.js?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/instafeed6e14.js	(from https://levertbeauty.com/)
14:07:48	2216/2216	---M-Z	200	added ('OK')	text/css	date:Fri,%2004%20Aug%202017%2018:07:36%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/fontname.css?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/fontname6e14.css	(from https://levertbeauty.com/)
14:07:48	7800/7800	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2004%20Aug%202017%2018:07:39%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/lightbox.min.js?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/lightbox.min6e14.js	(from https://levertbeauty.com/)
14:07:48	37763/37763	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2011%20Jan%202018%2019:07:50%20GMT	http://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/boutique/en_US/fbevents.js	(from https://levertbeauty.com/)
14:07:49	242/242	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Jan%202018%2017:12:03%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/facebook.png?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/facebook6e14.png	(from https://levertbeauty.com/)
14:07:49	495/495	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Jan%202018%2017:12:03%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/pinterest.png?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/pinterest6e14.png	(from https://levertbeauty.com/)
14:07:49	423/423	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Jan%202018%2017:12:04%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/twitter.png?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/twitter6e14.png	(from https://levertbeauty.com/)
14:07:49	518/518	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Jan%202018%2017:12:03%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/instagram.png?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/instagram6e14.png	(from https://levertbeauty.com/)
14:07:50	64947/64947	---MCZ	200	added ('OK')	text/html	etag:cacheable:9100655d47f20a800f0aa87e57f1384f	https://levertbeauty.com/search	C:/My%20Web%20Sites/boutique/search.html	(from https://levertbeauty.com/)
14:07:52	62886/62886	---MCZ	200	added ('OK')	text/html	etag:cacheable:6d99318f4989fb442702445cf4209c0c	https://levertbeauty.com/cart	C:/My%20Web%20Sites/boutique/cart.html	(from https://levertbeauty.com/)
14:07:52	3311/3311	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Jan%202018%2017:12:03%20GMT	http://cdn.shopify.com/s/files/1/0731/0835/t/8/assets/logo.png?12984093004809102826	C:/My%20Web%20Sites/boutique/s/files/1/0731/0835/t/8/assets/logo6e14.png	(from https://levertbeauty.com/)
14:07:52	68236/68236	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202018%2019:07:52%20GMT	https://levertbeauty.com/account/login	C:/My%20Web%20Sites/boutique/account/login.html	(from https://levertbeauty.com/)
14:07:54	94322/94322	---MCZ	200	added ('OK')	text/html	etag:cacheable:20311e765c7ba9313e32950344e92517	https://levertbeauty.com/collections/new-arrivals	C:/My%20Web%20Sites/boutique/collections/new-arrivals.html	(from https://levertbeauty.com/)
14:07:55	96381/96381	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js	C:/My%20Web%20Sites/boutique/ajax/libs/jquery/1.11.0/jquery.min.js	(from https://levertbeauty.com/)
14:07:55	105952/105952	---MCZ	200	added ('OK')	text/html	etag:cacheable:e2c4a517faf9c5a0922bf5ebca506ebf	https://levertbeauty.com/collections/loves	C:/My%20Web%20Sites/boutique/collections/loves.html	(from https://levertbeauty.com/)
14:07:55	102296/102296	---MCZ	200	added ('OK')	text/html	etag:cacheable:5962a723378cbfd0f4cc7174634e518a	https://levertbeauty.com/collections/skincare	C:/My%20Web%20Sites/boutique/collections/skincare.html	(from https://levertbeauty.com/)
14:07:56	91012/91012	---MCZ	200	added ('OK')	text/html	etag:cacheable:e3a3b319a4b7f27220dedeaae8cfdcf9	https://levertbeauty.com/collections/skincare/cleansers+exfoliators	C:/My%20Web%20Sites/boutique/collections/skincare/cleansers+exfoliators.html	(from https://levertbeauty.com/)
14:07:56	77608/77608	---MCZ	200	added ('OK')	text/html	etag:cacheable:1d14cadc1617e3ea266aa1ecc2f252d9	https://levertbeauty.com/collections/skincare/toners+mists	C:/My%20Web%20Sites/boutique/collections/skincare/toners+mists.html	(from https://levertbeauty.com/)
14:07:56	78220/78220	---MCZ	200	added ('OK')	text/html	etag:cacheable:7894a2f0731337ab2db596202f1a84bb	https://levertbeauty.com/collections/skincare/face-masks	C:/My%20Web%20Sites/boutique/collections/skincare/face-masks.html	(from https://levertbeauty.com/)
14:07:57	88885/88885	---MCZ	200	added ('OK')	text/html	etag:cacheable:0cfb7613826788c40527203c9bcea0de	https://levertbeauty.com/collections/skincare/moisturizers+night-creams	C:/My%20Web%20Sites/boutique/collections/skincare/moisturizers+night-creams.html	(from https://levertbeauty.com/)
14:07:57	100802/100802	---MCZ	200	added ('OK')	text/html	etag:cacheable:a122b2f9f803a44cf52e2de6f2d8833a	https://levertbeauty.com/collections/skincare/face-serums+oils	C:/My%20Web%20Sites/boutique/collections/skincare/face-serums+oils.html	(from https://levertbeauty.com/)
14:07:57	76316/76316	---MCZ	200	added ('OK')	text/html	etag:cacheable:ce73bed99a52b1de64bcb547e2dc8172	https://levertbeauty.com/collections/skincare/eye-serums+creams	C:/My%20Web%20Sites/boutique/collections/skincare/eye-serums+creams.html	(from https://levertbeauty.com/)
14:07:57	96713/96713	---MCZ	200	added ('OK')	text/html	etag:cacheable:b80f363167fa69de0b5cf067cfa74faf	https://levertbeauty.com/collections/skincare/men	C:/My%20Web%20Sites/boutique/collections/skincare/men.html	(from https://levertbeauty.com/)
14:07:58	81184/81184	---MCZ	200	added ('OK')	text/html	etag:cacheable:0a90efc73a5288ad43ca7fa9d4672557	https://levertbeauty.com/collections/skincare/Tan+Sun	C:/My%20Web%20Sites/boutique/collections/skincare/Tan+Sun.html	(from https://levertbeauty.com/)
14:07:58	102112/102112	---MCZ	200	added ('OK')	text/html	etag:cacheable:8314cfc1a7773cf338e55cd03cb63022	https://levertbeauty.com/collections/makeup	C:/My%20Web%20Sites/boutique/collections/makeup.html	(from https://levertbeauty.com/)
14:07:59	101329/101329	---MCZ	200	added ('OK')	text/html	etag:cacheable:eda66bacbbd5cccfdf6765bc6d43f8aa	https://levertbeauty.com/collections/makeup/Foundation+Concealers	C:/My%20Web%20Sites/boutique/collections/makeup/Foundation+Concealers.html	(from https://levertbeauty.com/)
14:07:59	100315/100315	---MCZ	200	added ('OK')	text/html	etag:cacheable:da2d93af906b5b90e0418ae8b7552cee	https://levertbeauty.com/collections/makeup/Bronzers+Blush	C:/My%20Web%20Sites/boutique/collections/makeup/Bronzers+Blush.html	(from https://levertbeauty.com/)
14:07:59	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://levertbeauty.com/collections/makeup/Eyes	C:/My%20Web%20Sites/boutique/collections/makeup/Eyes	(from https://levertbeauty.com/)
14:07:59	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/makeup/Lips	C:/My%20Web%20Sites/boutique/collections/makeup/Lips	(from https://levertbeauty.com/)
14:07:59	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/makeup/Nails	C:/My%20Web%20Sites/boutique/collections/makeup/Nails	(from https://levertbeauty.com/)
14:08:00	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/bath-body	C:/My%20Web%20Sites/boutique/collections/bath-body	(from https://levertbeauty.com/)
14:08:00	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/bath-body/Shampoo+Conditioner	C:/My%20Web%20Sites/boutique/collections/bath-body/Shampoo+Conditioner	(from https://levertbeauty.com/)
14:08:00	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/bath-body/Haircare	C:/My%20Web%20Sites/boutique/collections/bath-body/Haircare	(from https://levertbeauty.com/)
14:08:00	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/bath-body/Washes+Scrubs	C:/My%20Web%20Sites/boutique/collections/bath-body/Washes+Scrubs	(from https://levertbeauty.com/)
14:08:01	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/bath-body/Hands+Feet	C:/My%20Web%20Sites/boutique/collections/bath-body/Hands+Feet	(from https://levertbeauty.com/)
14:08:01	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/bath-body/Moisturizers	C:/My%20Web%20Sites/boutique/collections/bath-body/Moisturizers	(from https://levertbeauty.com/)
14:08:01	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/bath-body/Deodorant	C:/My%20Web%20Sites/boutique/collections/bath-body/Deodorant	(from https://levertbeauty.com/)
14:08:01	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/bath-body/Tan+Sun	C:/My%20Web%20Sites/boutique/collections/bath-body/Tan+Sun	(from https://levertbeauty.com/)
14:08:01	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/bath-body/Family	C:/My%20Web%20Sites/boutique/collections/bath-body/Family	(from https://levertbeauty.com/)
14:08:02	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/bath-body/Perfume+Candles	C:/My%20Web%20Sites/boutique/collections/bath-body/Perfume+Candles	(from https://levertbeauty.com/)
14:08:02	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/bath-body/Detox	C:/My%20Web%20Sites/boutique/collections/bath-body/Detox	(from https://levertbeauty.com/)
14:08:02	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=AGENT%20NATEUR	C:/My%20Web%20Sites/boutique/collections/vendorse4b3	(from https://levertbeauty.com/)
14:08:02	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Aila%20Cosmetics	C:/My%20Web%20Sites/boutique/collections/vendors3ed0	(from https://levertbeauty.com/)
14:08:03	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Battington%20Lashes	C:/My%20Web%20Sites/boutique/collections/vendors7b42	(from https://levertbeauty.com/)
14:08:03	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=BOX%20Naturals	C:/My%20Web%20Sites/boutique/collections/vendorsfdff	(from https://levertbeauty.com/)
14:08:03	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=By%20Rosie%20Jane	C:/My%20Web%20Sites/boutique/collections/vendors5747	(from https://levertbeauty.com/)
14:08:03	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Chocolate%20Sun%20Tanning	C:/My%20Web%20Sites/boutique/collections/vendors69c2	(from https://levertbeauty.com/)
14:08:03	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Dr.%20Alkaitis%20Organics	C:/My%20Web%20Sites/boutique/collections/vendorsf733	(from https://levertbeauty.com/)
14:08:04	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=EcoBrow	C:/My%20Web%20Sites/boutique/collections/vendors6d6c	(from https://levertbeauty.com/)
14:08:04	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=HENN%C3%89	C:/My%20Web%20Sites/boutique/collections/vendors14ba	(from https://levertbeauty.com/)
14:08:04	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Herbivore%20Botanicals	C:/My%20Web%20Sites/boutique/collections/vendors6d6d	(from https://levertbeauty.com/)
14:08:05	96914/96914	---MCZ	200	added ('OK')	text/html	etag:cacheable:9a3fa69dedbfa8bec08287e955e5f46d	https://levertbeauty.com/collections/vendors?q=ILIA	C:/My%20Web%20Sites/boutique/collections/vendors4be0.html	(from https://levertbeauty.com/)
14:08:05	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Indie%20Lee	C:/My%20Web%20Sites/boutique/collections/vendors9290	(from https://levertbeauty.com/)
14:08:05	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Jordan%20Seban%20Hair	C:/My%20Web%20Sites/boutique/collections/vendors82e3	(from https://levertbeauty.com/)
14:08:05	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Kahina	C:/My%20Web%20Sites/boutique/collections/vendorsb55f	(from https://levertbeauty.com/)
14:08:06	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Kapuluan%20Coconut	C:/My%20Web%20Sites/boutique/collections/vendors1b32	(from https://levertbeauty.com/)
14:08:06	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Kjaer%20Weis	C:/My%20Web%20Sites/boutique/collections/vendors6402	(from https://levertbeauty.com/)
14:08:06	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=KYPRIS	C:/My%20Web%20Sites/boutique/collections/vendors54ea	(from https://levertbeauty.com/)
14:08:06	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=LeVert%20Beauty	C:/My%20Web%20Sites/boutique/collections/vendors29b9	(from https://levertbeauty.com/)
14:08:06	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=LURK	C:/My%20Web%20Sites/boutique/collections/vendorsbb32	(from https://levertbeauty.com/)
14:08:07	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=May%20Lindstrom%20Skin	C:/My%20Web%20Sites/boutique/collections/vendors2a06	(from https://levertbeauty.com/)
14:08:07	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=MUD	C:/My%20Web%20Sites/boutique/collections/vendors66bf	(from https://levertbeauty.com/)
14:08:07	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=MUN	C:/My%20Web%20Sites/boutique/collections/vendors0795	(from https://levertbeauty.com/)
14:08:07	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Ol%C3%ACe%20Biologique	C:/My%20Web%20Sites/boutique/collections/vendors0bc9	(from https://levertbeauty.com/)
14:08:08	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=One%20Love%20Organics	C:/My%20Web%20Sites/boutique/collections/vendors4830	(from https://levertbeauty.com/)
14:08:08	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=PLUME	C:/My%20Web%20Sites/boutique/collections/vendors8d97	(from https://levertbeauty.com/)
14:08:08	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Prtty%20Peaushun	C:/My%20Web%20Sites/boutique/collections/vendorsac3a	(from https://levertbeauty.com/)
14:08:08	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Pursoma	C:/My%20Web%20Sites/boutique/collections/vendorsdba7	(from https://levertbeauty.com/)
14:08:08	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Rahua	C:/My%20Web%20Sites/boutique/collections/vendors4b0e	(from https://levertbeauty.com/)
14:08:09	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=RE%3AFRESH	C:/My%20Web%20Sites/boutique/collections/vendors1630	(from https://levertbeauty.com/)
14:08:09	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=RGB%20Cosmetics	C:/My%20Web%20Sites/boutique/collections/vendors4c6b	(from https://levertbeauty.com/)
14:08:09	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=S.W.%20Basics	C:/My%20Web%20Sites/boutique/collections/vendors82b4	(from https://levertbeauty.com/)
14:08:09	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Schmidt%E2%80%99s%20Deodorant	C:/My%20Web%20Sites/boutique/collections/vendorsc770	(from https://levertbeauty.com/)
14:08:10	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Shoosha%20Truly%20Organic	C:/My%20Web%20Sites/boutique/collections/vendorsf121	(from https://levertbeauty.com/)
14:08:10	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=SOPHIE%20LA%20GIRAFE%20BABY	C:/My%20Web%20Sites/boutique/collections/vendorsab43	(from https://levertbeauty.com/)
14:08:10	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Strange%20Invisible%20Perfumes	C:/My%20Web%20Sites/boutique/collections/vendorsf465	(from https://levertbeauty.com/)
14:08:10	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=sundays	C:/My%20Web%20Sites/boutique/collections/vendors6394	(from https://levertbeauty.com/)
14:08:11	77112/77112	---MCZ	200	added ('OK')	text/html	etag:cacheable:e5246803b6272d5279aa144904d3d247	https://levertbeauty.com/collections/vendors?q=Suntegrity	C:/My%20Web%20Sites/boutique/collections/vendors3ad6.html	(from https://levertbeauty.com/)
14:08:11	78975/78975	---MCZ	200	added ('OK')	text/html	etag:cacheable:33966688e084114235b8368003b8cc12	https://levertbeauty.com/collections/vendors?q=Suti%20Skincare	C:/My%20Web%20Sites/boutique/collections/vendors0925.html	(from https://levertbeauty.com/)
14:08:11	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://levertbeauty.com/collections/vendors?q=Vapour%20Organic%20Beauty	C:/My%20Web%20Sites/boutique/collections/vendorsf876	(from https://levertbeauty.com/)
14:08:12	77510/77510	---MCZ	200	added ('OK')	text/html	etag:cacheable:a548143d4d0a1abb035e4682e67a2cb1	https://levertbeauty.com/collections/vendors?q=Verit%C3%A9%20Spa%20Organics	C:/My%20Web%20Sites/boutique/collections/vendorsbd20.html	(from https://levertbeauty.com/)
14:08:12	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://levertbeauty.com/collections/vendors?q=Vintner%27s%20Daughter	C:/My%20Web%20Sites/boutique/collections/vendors9946	(from https://levertbeauty.com/)
